ID,Handle,Title,Body HTML,Vendor,Type,Tags,Created At,Updated At,Status,Image Src,Image Position,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Barcode,Variant Image,Variant Price,Variant Compare At Price,Variant Inventory Qty,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: product.Geschlecht [single_line_text_field],Metafield: product.Marke [single_line_text_field],Metafield: product.Altersgruppe [single_line_text_field],Metafield: product.Modell [single_line_text_field],Metafield: product.IntroDE [multi_line_text_field],Metafield: product.DescriptionDE [multi_line_text_field],Metafield: product.FeaturesDE [multi_line_text_field],Metafield: product.Material [multi_line_text_field],Metafield: product.Innenmaterial [multi_line_text_field],Metafield: product.Sohle [multi_line_text_field],Metafield: product.Innensohle [multi_line_text_field],Metafield: product.1Kategorie [single_line_text_field],Metafield: product.2Erlebnisbereich [single_line_text_field],Metafield: product.3Hauptgruppe [single_line_text_field],Metafield: product.4Untergruppe [single_line_text_field],Metafield: product.Produktbereich [single_line_text_field],Metafield: product.Produktgruppe [single_line_text_field],Metafield: product.Produktart [single_line_text_field]
7084646957205,weck-saftflasche-komplett-290ml,Weck Saftflasche komplett 290ml,"<p><b data-mce-fragment=""1"">Komplettes Set</b><span data-mce-fragment=""1""> bestehend aus Glasunterteil, Glasdeckel, Gummiring, 2 Klammern. WECK-Gläser werden schon seit </span><b data-mce-fragment=""1"">über 100 Jahren</b><span data-mce-fragment=""1""> zum Einkochen verwendet. Die </span><b data-mce-fragment=""1"">Qualität</b><span data-mce-fragment=""1""> von damals überzeugt auch heute noch Hobby-Köche und Profis. Die preiswerten Gläser werden heutzutage für </span><b data-mce-fragment=""1"">viele Zwecke</b><span data-mce-fragment=""1""> eingesetzt: Zum nachhaltigen Verpacken, zum dekorativen Aufbewahren oder zum Servieren von Desserts, Kuchen und anderen Speisen.</span></p>
<p><b>Alle Teile sind spülmaschinenfest, ofenfest und mit Ausnahme der Metallklammern für die Mikrowelle geeignet. Temperaturbeständig von -30° bis 180° (Gummiring bis 120°) Celsius</b>.</p>
<p><br></p>",Weck,Aufbewahrung,"<10Fr., Marke_Weck, Produkteart_Aufbewahrung, s3, werbung1222",2021-09-01 17:51:11 +0200,2024-08-10 23:04:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/WeckSaftflasche250ml.jpg?v=1690541297,1,41011333628053,Title,Default Title,,,13200,2000004600587,,2.99,,110,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
7084646957205,weck-saftflasche-komplett-290ml,Weck Saftflasche komplett 290ml,,Weck,Aufbewahrung,"<10Fr., Marke_Weck, Produkteart_Aufbewahrung, s3, werbung1222",2021-09-01 17:51:11 +0200,2024-08-10 23:04:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/WeckSaftflasche250mlDeckel.jpg?v=1690541299,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7084646957205,weck-saftflasche-komplett-290ml,Weck Saftflasche komplett 290ml,,Weck,Aufbewahrung,"<10Fr., Marke_Weck, Produkteart_Aufbewahrung, s3, werbung1222",2021-09-01 17:51:11 +0200,2024-08-10 23:04:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/WeckSaftflasche250mlGrafik.jpg?v=1690541301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6949822267541,dekoration-geschenkpapier-70x200cm,Dekoration Geschenkpapier 70X200Cm,"<p>geschenkpapier 70x200cm, 60gsm, 3 assorted graphic designs. elke rol shrink verpakt met label met barcode etc. dia 3cm, 60 rollen in brown display box (2.520rol,pallet)., ass.:3 designs(design 1..3), 30x30x700mm, shrinkwrapped insertlabel: , 2.000x700x1mm</p>",-,Partyartikel,"4S, 4Season, <10Fr., Haushalt, KPMN200922080422, Papeterie & Mercerie, Produkteart_Geschenke, Saison",2021-06-29 17:33:02 +0200,2024-08-14 09:37:41 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/PPN800030.jpg?v=1690540609,1,40481528348821,Farbe,multicolor,Grösse,Einheitsgrösse,PPN800030,8719987319372,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/PPN800030.jpg?v=1690540609,1.99,4,51,,,Unisex,-,Erwachsen,Geschenkpapier 70X200Cm,,,,,,,,Nonfood,Büro & Papeterie,Geschenkverpackungen,Geschenkverpackung,Büro & Papeterie,Partyartikel,Geschenkverpackung
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles","<h3>Duftstein nach deinem Geschmack</h3>
<p>Der Astalea Duftstein ist genau das was dir in deinem Auto noch gefehlt hat.</p>
<p>Wäre es nicht manchmal praktischer, wenn du selber entscheiden könntest, nach was es in deinem Auto riecht?<br>Genau das bietet dir der neue Astalea Duftstein für dein Auto.<br>Wähle dein persönliches Lieblingsparfüm und besprühe den Duftstein damit. Nach kurzer Zeit riecht dein Auto nach deinem verwendeten Duft.</p>
<p>Durch die Einzigartigkeit über welches dieses Produkt verfügt, gibt es nichts was ihm das Wasser reichen kann.<br>Das Paket besteht aus 3 Teilen, dem Aroma Duftstein, dem Pumpzerstäuber und dem Magnetclip für die Autolüftung.</p>
<p><strong>Der Astalea Duftstein ist ab Bestellung innert 1-3 Werktagen geliefert. (solange der Vorrat reicht)</strong></p>
<p><br></p>
<p><strong>Fakten zum Produkt:</strong></p>
<ul>
<li>besprühbar mit deinem eigenen Parfüm﻿</li>
<li>Einfach an den Lamellen der Autolüftung anbringen</li>
<li>aus feinporigem Kieselgur gefertigt</li>
<li>Nachfüllbar und wiederverwendbar</li>
</ul>",Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-1-542123.jpg?v=1690540681,1,40640349405333,Title,Default Title,,,4644 R-3-1,4270000838705,,14.99,17,36,,,Unisex,Die Höhle der Löwen,Erwachsen,,,,,,,,,Nonfood,Fahrzeuge,Lufterfrischer / Textilerfrischer,Lufterfrischer,Fahrzeuge,Luft & Textilerfrischer,Lufterfrischer
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-2-734670.jpg?v=1690540684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-3-350946.jpg?v=1690540686,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-4-141375.jpg?v=1690540689,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-5-171340.jpg?v=1690540692,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-6-416314.jpg?v=1690540694,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-7-778640.jpg?v=1690540697,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-8-196634.jpg?v=1690540700,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-9-122895.jpg?v=1690540703,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989334544533,astalea-duftstein-auto-4-5x5cm-blau-weiss-portuguese-tiles,"ASTALEA Duftstein Auto 4,5x5cm blau/weiss
Portuguese Tiles",,Die Höhle der Löwen,Luft & Textilerfrischer,"Die Höhle der Löwen, Haushalt, Overselling, s4",2021-07-21 17:27:22 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/astalea-duftstein-auto-45x5cm-blauweiss-portuguese-tiles-outlet-schweiz-outletking-ch-10-458426.jpg?v=1690540706,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936803672213,weck-einkochringe-74x86-80mm-10-stuck,"Weck Einkochringe 74x86, 80mm 10 Stück","<p><span>Roter Gummiring aus Naturkautschuk. BPA frei. Frei von fossilen Rohstoffen. Geeignet für Rundrandgläser (WECK System) mit entsprechendem ""RR"" Durchmesser. Zum Einkochen werden zusätzlich Klammern benötigt.</span></p>
<p>Geeignet für Spülmaschine, Backofen und Mikrowelle. Temperaturbeständig von -30° bis 120°Celsius.<br>Ergebnis eigener Testreihen, jeweils mindestens 30 Minuten:</p>
<ul class=""reinigung"">
<li class=""first"">Sehr gut bestanden: In Mikrowelle und Spülmaschine</li>
<li>Sehr gut bestanden: -30°Celsius Grad im Tiefkühler</li>
<li>Sehr gut bestanden: 100°Celsius Grad im Wasserbad</li>
<li>Sehr gut bestanden: 100°Celsius Grad im Einkochautomat</li>
<li>Sehr gut bestanden: 120°Celsius Grad im Schnellkochtopf</li>
<li>Sehr gut bestanden: 120°Celsius Grad im Ofen</li>
<li class=""last"">Nicht bestanden: 130°Celsius Grad im Ofen</li>
</ul>",Weck,Aufbewahrung,"<10Fr., Marke_Weck, Produkteart_Aufbewahrung, werbung1222",2021-06-23 12:17:54 +0200,2024-08-10 17:51:20 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/WeckEinkochringe80mm.jpg?v=1690540560,1,40432212148373,Title,Default Title,,,E80,4011162074118,,1.59,,707,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
6934262972565,weck-frischhaltedeckel-rundglas-80mm-5-stuck,"Weck Frischhaltedeckel, Rundglas 80mm 5 Stück",Du hast Fragen zum Produkt? Unser Outlet King Team hilft dir gerne weiter. Kontaktiere uns oder besuche uns direkt in Spiez - im grössten Warenhaus der Schweiz. Wir freuen uns auf dich.,Weck,Aufbewahrung,"<10Fr., Demo, Marke_Weck, Produkteart_Aufbewahrung, s5, werbung1222",2021-06-22 17:28:34 +0200,2024-08-10 17:17:00 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/WeckFrischhaltedeckel80mm.jpg?v=1690540557,1,40423208091797,Title,Default Title,,,F80,4011162090460,,4.49,,37,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
7122794643605,airwaves-extrem-kaugummi,Airwaves Extrem Kaugummi,<p>Du hast Fragen zum Produkt? Unser Outlet King Team hilft dir gerne weiter. Kontaktiere uns oder besuche uns direkt in Spiez - im grössten Warenhaus der Schweiz. Wir freuen uns auf dich.</p>,Airwaves,Süsswaren,"<10Fr., Demo, mb21",2021-09-20 16:53:05 +0200,2024-08-12 09:21:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/download_2fe922a0-eff2-4c72-b1af-59caf0f7ff37.jpg?v=1697120264,1,41148824486037,Title,Default Title,,,SK41148824486037,2000004395957,,1.49,,565,,,Unisex,Airwaves,Erwachsen,,,,,,,,,Food,Lebensmittel & Getränke,Süsswaren,Kaugummi,Lebensmittel & Getränke,Süsswaren,Kaugummi
6989449232533,6-minuten-tagebuch-einfuhrung,6-Minuten Tagebuch Einführung,"<div class=""Timeline--yellow-block"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">Das 6-Minuten Tagebuch</h2>
<h2 data-mce-fragment=""1"">EIN BUCH DAS DEIN LEBEN VERÄNDERT.</h2>
<p data-mce-fragment=""1"">""Das wirkungsvollste Instrument für ein glückliches und erfülltes Leben.""<br data-mce-fragment=""1""></p>
<div class=""wrapper"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Glück ist kein Zufall, sondern eine Frage der Einstellung und Denkmuster. Nutze die praxiserprobten Prinzipien der Positiven Psychologie, um dein Wohlbefinden zu deinem persönlichen Projekt zu machen - 3 Minuten am Morgen und 3 Minuten am Abend, mit denen du dein Leben Tag für Tag ein bisschen besser machst.</p>
<p data-mce-fragment=""1"">Mehr als 700'000 begeisterte Nutzerinnen und Nutzer."" - Dominik Spenst</p>
<p data-mce-fragment=""1"">Menschen sind Gewohnheitstiere, weshalb es unglaublich wichtig ist, dass wir kleine Routinen in unseren Alltag bringen. Das 6 Minuten Tagebuch hilft dir dabei und ist dein Begleiter in ein positiveres Leben. </p>
</div>
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1"">3 MINUTEN MORGENS</h3>
<p data-mce-fragment=""1"">Deine Morgenroutine legt die Basis für den Rest deines Tages. Umso wichtiger ist es, dass du dir am Morgen Zeit nimmst für dein Mindset. Vielleicht hast du bereits eine Morgenroutine und du kannst sie mit diesen 3 Minuten ergänzen. Vielleicht aber, bist du ein Morgenmuffel und hast deinen Wecker im Dauer-Schlummer-Modus bis zur letzten Sekunde ;-) Wir kennen es, doch selbst dann, sind 3 Minuten nicht zu viel und du wirst erstaunt sein, was dieses Kurztagebuch bewirken wird.</p>
<div class=""Timeline__Description Rte"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">- Dankbarkeit aufschreiben und verinnerlichen<br data-mce-fragment=""1"">- Ziele festlegen, die deinen Tag verschönern sollen<br data-mce-fragment=""1"">- Positive Gedanken niederschreiben und sich selber gut zusprechen</p>
</div>
</div>
<div class=""Timeline--grey-block"" data-mce-fragment=""1"">
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1"">3 MINUTEN ABENDS</h3>
<p data-mce-fragment=""1"">Deine Abendroutine soll der Abschluss deines Tages sein. Eine kurze Reflektion deines Tages. In der Hektik des Alltages vergisst man manchmal, sich daran zu erinnern was eigentlich gut lief oder was eventuell ein anderes Mal besser laufen könnte. Die Abendroutine ist wichtig, damit du abschalten kannst, einen ruhigen Schlaf hast und dir keine Gedanken im Kopf schwirren.</p>
<div class=""Timeline__Description Rte"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">- Anderen Gutes tun = Dir selbst Gutes tun   <br data-mce-fragment=""1"">- Dinge die nicht gut waren und Morgen besser laufen können<br data-mce-fragment=""1"">- Positive Momente festhalten</p>
<div class=""Timeline--yellow-block"" data-mce-fragment=""1"">
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1"">WOCHENREFLEXION</h3>
<p data-mce-fragment=""1"">Jede Woche warten ein paar spannende Fragen auf dich, die dir helfen sollen, dich und deine Momente der letzten Woche zu reflektieren. Zusätzlich kannst du gute Gewohnheiten und Glaubenssätze notieren, damit du die schlechten endgültig loswerden kannst. Die Wochenreflexion gibt dir auch Freiraum und Notizen, Ideen und Gedanken zu sammeln für deine nächste Woche.</p>
</div>
<div class=""Timeline--grey-block"" data-mce-fragment=""1"">
<div class=""Timeline__Description Rte"" data-mce-fragment=""1"">
<div class=""Timeline--yellow-block"" data-mce-fragment=""1"">
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1"">MONATS-CHECK</h3>
<div class=""Timeline__Description Rte"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Im Monats-Check kannst du den vergangenen Monat reflektieren und anhand eines Ratings von 1-10 deine Gefühle und Lebensbereiche bewerten. Notizen für den nächsten Monat sollen dir helfen, dass du irgendwann, vielleicht am Ende des Buches, alle Bereiche auf der Nummer 10 ankreuzen kannst.</p>
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1""><br data-mce-fragment=""1""></h3>
</div>
</div>
<h3 class=""SectionHeader__SubHeading Heading u-h6"" data-mce-fragment=""1"">THEORIETEIL</h3>
<p data-mce-fragment=""1"">Zu Beginn des Besuches wartet ein Theorieteil auf dich. Kurz und Bündig, damit du perfekt für den Beginn deiner tägliche Routine vorbereitet bist. Komprimiert und wissenschaftlich fundiert und mit anschaulichen Praxisbeispielen dargelegt.</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">Das Buch besteht mittlerweile aus 3 Bänden:</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Das 6-Minuten Tagebuch - die Einführung</li>
<li data-mce-fragment=""1"">Das 6-Minuten Tagebuch - die Fortsetzung</li>
<li data-mce-fragment=""1"">Das 6- Minuten Erfolgsjournal</li>
</ul>
<div class=""Timeline__Description Rte"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<br data-mce-fragment=""1"">
<div class=""Timeline--grey-block"" data-mce-fragment=""1"">
<div class=""Timeline__Description Rte"" data-mce-fragment=""1"">
<div class=""Timeline--yellow-block"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<div class=""Timeline--grey-block"" data-mce-fragment=""1"">
<div class=""Timeline__Description Rte"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<h5 data-mce-fragment=""1"">Produktevideo</h5>
<iframe src=""https://www.youtube.com/embed/Nar8swtu01E"" height=""315"" width=""560"" data-mce-fragment=""1"" data-mce-src=""https://www.youtube.com/embed/Nar8swtu01E"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe><span data-mce-fragment=""1""></span>
<h5 data-mce-fragment=""1"">Kundenmeinungen</h5>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Thomas</p>
<p data-mce-fragment=""1"">Absolute Empfehlung! Sehr motivierendes Buch, man hat seine Ziele immer vor Augen. Man freut sich jeden Tag auf's Neue, seine Gefühle in Worten niederzuschreiben :-) Immer gute Laune nach einem Eintrag! 5 Sterne!</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Paulina </p>
<p data-mce-fragment=""1"">TOP! Meine beste Investition des letzten Jahres ;) </p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Andreas</p>
<p data-mce-fragment=""1"">super gute zusammenfassung motivierender texte. das kalendarium ist schön gestaltet und sinnvoll aufgebaut. nicht die neuerfindung des rades, aber eine anstechende und praktikable ausführung. haptisch wie optisch schön und inhaltlich tief und einfach</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Sergii </p>
<p data-mce-fragment=""1"">Freue mich schon auf das Journal. Dazu ist das gutes Geschenk für Freunde! Ich freue mich schon auf das Journal und habe zwei für meine besten Frenden Besorgt. So machen wir die Welt gemeinsam schöner!</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Falk</p>
<p data-mce-fragment=""1"">Ein Buch für alle Fälle. Ob als Geschenk für eure Liebsten oder als Bereicherung für euch selbst - dieses Buch ist die perfekte Ergänzung auf dem Weg zu einer besseren Version eurer Selbst. Spannende Einführung, die sowohl interessant als auch wissenschaftlich basiert geschrieben wurde. Insgesamt sehr logisch und nur mit essenziell bedeutenden Inhalten gestaltet. Danke an den Autor und sein Team, die mich mit jedem Zitat berührt und zum nachdenken angeregt haben. 💭🤗 Falk</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Bednarski </p>
<p data-mce-fragment=""1"">Bisher genau das was ich gesucht habe:)  Bisher habe ich nur den Sachteil durchgelesen und mir meine Notizen gemacht. Dennoch muss ich sagen, dass mich die ganze Idee und Umsetzung des Buches jetzt schon begeistert. Es verbindet für mich Produktivität mit einer entspannteren und dankbareren Lebensqualität. Ich bin gespannt, wie gut ich das Erfolgsjournal nutzen werde:)</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆</span><span data-mce-fragment=""1"">☆ </span>Steve </p>
<p data-mce-fragment=""1"">eine positive Bereicherung meines Lebens. Nachdem ich bereits die ""normalen"" 6-Minuten-Tagebücher genutzt habe, bin ich nun beim 6-Minuten-Erfolgsjournal angekommen. Und natürlich tut auch dies, was ich mir erhofft und bereits bei den vorherigen Büchern erfahren habe: mein Leben positiv in so unfassbar vielen Bereichen beeinflussen! Ich halte häufiger ganz bewusst inne, um mir klarzumachen, warum ich etwas möchte und wie ich dieses Ziel erreiche. Zudem nehme ich mir wieder mehr Zeit für mich, damit ich meine Säge schärfe und durch die Achtsamkeit mehr Power habe, meine Ziele zu erreichen und mein Leben positiver zu gestalten. Ich bin sehr dankbar, dass es Euch gibt und Ihr einen großen Teil dazu beiträgt, diese Welt etwas besser zu machen und mehr Liebe zu den Menschen bringt. Mit Eurer Arbeit und Eurer Leidenschaft inspiriert Ihr mich, mein Leben bewusster zu gestalten, was zu mehr Glück und Zufriedenheit führt.</p>
<h5 data-mce-fragment=""1"">Versand &amp; Zahlungsmittel</h5>
<p data-mce-fragment=""1"">Wir versenden aus unserem<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Schweizer Lager</strong>. Die insgesamt Versandzeit beträgt<strong data-mce-fragment=""1""> 1-3 Tage.</strong></p>
<p data-mce-fragment=""1"">Als Zahlungsmethoden akzeptieren wir<strong data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>Mastercard, Visa, Paypal, PostaFinance und Kauf auf Rechnung.</strong></p>
<p data-mce-fragment=""1"">Ratenzahlung<strong data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></strong>ist beim Kauf auf Rechnung möglich.</p>",Buchzentrum,Bücher,"EANPhilippe, Zalando",2021-07-21 18:22:57 +0200,2024-08-10 19:05:49 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/Listing_Amazon_6MT_natur_600x_9d6c4788-cf74-4815-abb5-ed20e3884d7a-125097-919445.jpg?v=1642512003,1,40640695402645,Farbe,beige,,,9.78E+12,9783499633874,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3499633876.01.S001.JUMBOXXX.jpg?v=1697114783,39.9,,40,,,Unisex,Buchzentrum,Erwachsen,,,,,,,,,Nonfood,Medien,Bücher,Bücher / Zeitschriften,Medien,Bücher,Bücher / Zeitschriften
